"日期和时间 运行 1","时间 (秒 s) 运行 1","角 (弧度 rad) 运行 1","角速度 (弧度/秒 rad/s) 运行 1","角加速度 (弧度/秒² rad/s²) 运行 1","位置 (米 m) 运行 1","速度 (米/秒 m/s) 运行 1","加速度, 975-866 (米/秒² m/s²) 运行 1","电压 (伏 V) 运行 1","霍尔电压 (mV) 运行 1","日期和时间 运行 2","时间 (秒 s) 运行 2","角 (弧度 rad) 运行 2","角速度 (弧度/秒 rad/s) 运行 2","角加速度 (弧度/秒² rad/s²) 运行 2","位置 (米 m) 运行 2","速度 (米/秒 m/s) 运行 2","加速度, 975-866 (米/秒² m/s²) 运行 2","电压 (伏 V) 运行 2","霍尔电压 (mV) 运行 2"
2025/10/31 16:03:56,26.450,-7.485,-0.738,3.229,-0.1787,-0.018,0.077,0.179,2.35,,,,,,,,,,
2025/10/31 16:03:56,26.500,-7.532,-0.445,4.800,-0.1798,-0.011,0.115,0.172,2.26,,,,,,,,,,
2025/10/31 16:03:56,26.550,-7.527,-0.141,3.962,-0.1797,-0.003,0.095,0.175,2.31,,,,,,,,,,
2025/10/31 16:03:56,26.600,-7.530,0.005,1.972,-0.1798,1.250E-4,0.047,0.170,2.24,,,,,,,,,,
2025/10/31 16:03:56,26.650,-7.529,0.000,0.471,-0.1797,0.000,0.011,0.174,2.29,,,,,,,,,,
2025/10/31 16:03:56,26.700,-7.529,0.005,-0.017,-0.1797,1.250E-4,-4.167E-4,0.170,2.23,,,,,,,,,,
2025/10/31 16:03:56,26.750,-7.529,0.000,-0.035,-0.1797,0.000,-8.333E-4,0.174,2.29,,,,,,,,,,
2025/10/31 16:03:56,26.800,-7.529,0.000,-0.052,-0.1797,0.000,-0.001,0.169,2.23,,,,,,,,,,
2025/10/31 16:03:56,26.850,-7.529,-0.005,0.000,-0.1797,-1.250E-4,0.000,0.173,2.28,,,,,,,,,,
2025/10/31 16:03:56,26.900,-7.529,-0.005,0.332,-0.1797,-1.250E-4,0.008,0.169,2.23,,,,,,,,,,
2025/10/31 16:03:56,26.950,-7.530,0.005,1.414,-0.1798,1.250E-4,0.034,0.174,2.29,,,,,,,,,,
2025/10/31 16:03:57,27.000,-7.529,0.089,3.351,-0.1797,0.002,0.080,0.169,2.23,,,,,,,,,,
2025/10/31 16:03:57,27.050,-7.527,0.325,5.358,-0.1797,0.008,0.128,0.173,2.28,,,,,,,,,,
2025/10/31 16:03:57,27.100,-7.505,0.681,6.056,-0.1792,0.016,0.145,0.169,2.23,,,,,,,,,,
2025/10/31 16:03:57,27.150,-7.457,1.021,4.869,-0.1780,0.024,0.116,0.175,2.30,,,,,,,,,,
2025/10/31 16:03:57,27.200,-7.395,1.210,2.670,-0.1766,0.029,0.064,0.173,2.27,,,,,,,,,,
2025/10/31 16:03:57,27.250,-7.331,1.257,0.785,-0.1750,0.030,0.019,0.180,2.37,,,,,,,,,,
2025/10/31 16:03:57,27.300,-7.268,1.246,-0.227,-0.1735,0.030,-0.005,0.179,2.36,,,,,,,,,,
2025/10/31 16:03:57,27.350,-7.207,1.220,-0.716,-0.1721,0.029,-0.017,0.185,2.44,,,,,,,,,,
2025/10/31 16:03:57,27.400,-7.146,1.178,-1.152,-0.1706,0.028,-0.028,0.183,2.41,,,,,,,,,,
2025/10/31 16:03:57,27.450,-7.087,1.110,-1.676,-0.1692,0.026,-0.040,0.191,2.51,,,,,,,,,,
2025/10/31 16:03:57,27.500,-7.034,1.011,-2.251,-0.1679,0.024,-0.054,0.189,2.49,,,,,,,,,,
2025/10/31 16:03:57,27.550,-6.985,0.885,-2.827,-0.1668,0.021,-0.067,0.197,2.59,,,,,,,,,,
2025/10/31 16:03:57,27.600,-6.944,0.728,-3.316,-0.1658,0.017,-0.079,0.195,2.56,,,,,,,,,,
2025/10/31 16:03:57,27.650,-6.912,0.545,-3.560,-0.1650,0.013,-0.085,0.201,2.65,,,,,,,,,,
2025/10/31 16:03:57,27.700,-6.890,0.356,-3.368,-0.1645,0.008,-0.080,0.199,2.62,,,,,,,,,,
2025/10/31 16:03:57,27.750,-6.877,0.188,-2.705,-0.1642,0.004,-0.065,0.204,2.68,,,,,,,,,,
2025/10/31 16:03:57,27.800,-6.872,0.073,-1.763,-0.1641,0.002,-0.042,0.200,2.63,,,,,,,,,,
2025/10/31 16:03:57,27.850,-6.872,0.016,-0.873,-0.1641,3.750E-4,-0.021,0.207,2.72,,,,,,,,,,
2025/10/31 16:03:57,27.900,-6.872,0.000,-0.297,-0.1641,0.000,-0.007,0.201,2.64,,,,,,,,,,
2025/10/31 16:03:57,27.950,-6.872,0.000,-0.052,-0.1641,0.000,-0.001,0.206,2.71,,,,,,,,,,
2025/10/31 16:03:58,28.000,-6.872,0.000,0.000,-0.1641,0.000,0.000,0.203,2.66,,,,,,,,,,
2025/10/31 16:03:58,28.050,-6.872,0.000,0.000,-0.1641,0.000,0.000,0.209,2.75,,,,,,,,,,
2025/10/31 16:03:58,28.100,-6.872,0.000,0.000,-0.1641,0.000,0.000,0.202,2.66,,,,,,,,,,
2025/10/31 16:03:58,28.150,-6.872,0.000,0.000,-0.1641,0.000,0.000,0.208,2.73,,,,,,,,,,
2025/10/31 16:03:58,28.200,-6.872,0.000,0.017,-0.1641,0.000,4.167E-4,0.202,2.66,,,,,,,,,,
2025/10/31 16:03:58,28.250,-6.872,0.000,0.052,-0.1641,0.000,0.001,0.207,2.73,,,,,,,,,,
2025/10/31 16:03:58,28.300,-6.872,0.005,0.070,-0.1641,1.250E-4,0.002,0.202,2.66,,,,,,,,,,
2025/10/31 16:03:58,28.350,-6.872,0.010,0.035,-0.1641,2.500E-4,8.333E-4,0.208,2.73,,,,,,,,,,
2025/10/31 16:03:58,28.400,-6.871,0.010,-0.035,-0.1640,2.500E-4,-8.333E-4,0.202,2.65,,,,,,,,,,
2025/10/31 16:03:58,28.450,-6.871,0.005,-0.070,-0.1640,1.250E-4,-0.002,0.209,2.75,,,,,,,,,,
2025/10/31 16:03:58,28.500,-6.871,0.000,-0.052,-0.1640,0.000,-0.001,0.202,2.66,,,,,,,,,,
2025/10/31 16:03:58,28.550,-6.871,0.000,-0.017,-0.1640,0.000,-4.167E-4,0.208,2.74,,,,,,,,,,
2025/10/31 16:03:58,28.600,-6.871,0.000,0.000,-0.1640,0.000,0.000,0.202,2.66,,,,,,,,,,
2025/10/31 16:03:58,28.650,-6.871,0.000,0.000,-0.1640,0.000,0.000,0.209,2.75,,,,,,,,,,
2025/10/31 16:03:58,28.700,-6.871,0.000,0.000,-0.1640,0.000,0.000,0.202,2.66,,,,,,,,,,
2025/10/31 16:03:58,28.750,-6.871,0.000,0.000,-0.1640,0.000,0.000,0.208,2.74,,,,,,,,,,
2025/10/31 16:03:58,28.800,-6.871,0.000,0.000,-0.1640,0.000,0.000,0.202,2.65,,,,,,,,,,
2025/10/31 16:03:58,28.850,-6.871,0.000,0.000,-0.1640,0.000,0.000,0.208,2.73,,,,,,,,,,
2025/10/31 16:03:58,28.900,-6.871,0.000,0.000,-0.1640,0.000,0.000,0.201,2.65,,,,,,,,,,
2025/10/31 16:03:58,28.950,-6.871,0.000,0.000,-0.1640,0.000,0.000,0.207,2.72,,,,,,,,,,
2025/10/31 16:03:59,29.000,-6.871,0.000,0.000,-0.1640,0.000,0.000,0.200,2.63,,,,,,,,,,
2025/10/31 16:03:59,29.050,-6.871,0.000,0.000,-0.1640,0.000,0.000,0.207,2.73,,,,,,,,,,
2025/10/31 16:03:59,29.100,-6.871,0.000,0.000,-0.1640,0.000,0.000,0.202,2.65,,,,,,,,,,
2025/10/31 16:03:59,29.150,-6.871,0.000,0.000,-0.1640,0.000,0.000,0.207,2.72,,,,,,,,,,
2025/10/31 16:03:59,29.200,-6.871,0.000,0.000,-0.1640,0.000,0.000,0.202,2.65,,,,,,,,,,
2025/10/31 16:03:59,29.250,-6.871,0.000,0.000,-0.1640,0.000,0.000,0.207,2.73,,,,,,,,,,
2025/10/31 16:03:59,29.300,-6.871,0.000,0.000,-0.1640,0.000,0.000,0.200,2.63,,,,,,,,,,
2025/10/31 16:03:59,29.350,-6.871,0.000,0.000,-0.1640,0.000,0.000,0.207,2.73,,,,,,,,,,
2025/10/31 16:03:59,29.400,-6.871,0.000,0.000,-0.1640,0.000,0.000,0.201,2.64,,,,,,,,,,
2025/10/31 16:03:59,29.450,-6.871,0.000,0.000,-0.1640,0.000,0.000,0.206,2.71,,,,,,,,,,
2025/10/31 16:03:59,29.500,-6.871,0.000,0.000,-0.1640,0.000,0.000,0.201,2.64,,,,,,,,,,
2025/10/31 16:03:59,29.550,-6.871,0.000,0.000,-0.1640,0.000,0.000,0.208,2.74,,,,,,,,,,
2025/10/31 16:03:59,29.600,-6.871,0.000,0.000,-0.1640,0.000,0.000,0.202,2.66,,,,,,,,,,
2025/10/31 16:03:59,29.650,-6.871,0.000,0.000,-0.1640,0.000,0.000,0.207,2.73,,,,,,,,,,
2025/10/31 16:03:59,29.700,-6.871,0.000,0.000,-0.1640,0.000,0.000,0.202,2.66,,,,,,,,,,
2025/10/31 16:03:59,29.750,-6.871,0.000,0.000,-0.1640,0.000,0.000,0.208,2.73,,,,,,,,,,
2025/10/31 16:03:59,29.800,-6.871,0.000,0.000,-0.1640,0.000,0.000,0.202,2.66,,,,,,,,,,
2025/10/31 16:03:59,29.850,-6.871,0.000,0.017,-0.1640,0.000,4.167E-4,0.207,2.72,,,,,,,,,,
2025/10/31 16:03:59,29.900,-6.871,0.000,0.052,-0.1640,0.000,0.001,0.201,2.65,,,,,,,,,,
2025/10/31 16:03:59,29.950,-6.871,0.005,0.070,-0.1640,1.250E-4,0.002,0.207,2.72,,,,,,,,,,
2025/10/31 16:04:00,30.000,-6.871,0.010,0.035,-0.1640,2.500E-4,8.333E-4,0.202,2.66,,,,,,,,,,
2025/10/31 16:04:00,30.050,-6.869,0.010,-0.035,-0.1640,2.500E-4,-8.333E-4,0.208,2.73,,,,,,,,,,
2025/10/31 16:04:00,30.100,-6.869,0.005,-0.070,-0.1640,1.250E-4,-0.002,0.203,2.66,,,,,,,,,,
2025/10/31 16:04:00,30.150,-6.869,0.000,-0.052,-0.1640,0.000,-0.001,0.209,2.75,,,,,,,,,,
2025/10/31 16:04:00,30.200,-6.869,0.000,-0.017,-0.1640,0.000,-4.167E-4,0.202,2.66,,,,,,,,,,
2025/10/31 16:04:00,30.250,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.208,2.74,,,,,,,,,,
2025/10/31 16:04:00,30.300,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.204,2.69,,,,,,,,,,
2025/10/31 16:04:00,30.350,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.209,2.75,,,,,,,,,,
2025/10/31 16:04:00,30.400,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.203,2.66,,,,,,,,,,
2025/10/31 16:04:00,30.450,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.209,2.75,,,,,,,,,,
2025/10/31 16:04:00,30.500,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.203,2.66,,,,,,,,,,
2025/10/31 16:04:00,30.550,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.208,2.73,,,,,,,,,,
2025/10/31 16:04:00,30.600,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.203,2.68,,,,,,,,,,
2025/10/31 16:04:00,30.650,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.208,2.74,,,,,,,,,,
2025/10/31 16:04:00,30.700,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.203,2.66,,,,,,,,,,
2025/10/31 16:04:00,30.750,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.208,2.73,,,,,,,,,,
2025/10/31 16:04:00,30.800,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.203,2.68,,,,,,,,,,
2025/10/31 16:04:00,30.850,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.209,2.75,,,,,,,,,,
2025/10/31 16:04:00,30.900,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.203,2.66,,,,,,,,,,
2025/10/31 16:04:00,30.950,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.209,2.75,,,,,,,,,,
2025/10/31 16:04:01,31.000,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.203,2.67,,,,,,,,,,
2025/10/31 16:04:01,31.050,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.208,2.73,,,,,,,,,,
2025/10/31 16:04:01,31.100,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.203,2.68,,,,,,,,,,
2025/10/31 16:04:01,31.150,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.210,2.76,,,,,,,,,,
2025/10/31 16:04:01,31.200,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.203,2.67,,,,,,,,,,
2025/10/31 16:04:01,31.250,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.208,2.73,,,,,,,,,,
2025/10/31 16:04:01,31.300,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.204,2.68,,,,,,,,,,
2025/10/31 16:04:01,31.350,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.209,2.75,,,,,,,,,,
2025/10/31 16:04:01,31.400,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.204,2.68,,,,,,,,,,
2025/10/31 16:04:01,31.450,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.209,2.75,,,,,,,,,,
2025/10/31 16:04:01,31.500,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.203,2.67,,,,,,,,,,
2025/10/31 16:04:01,31.550,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.209,2.75,,,,,,,,,,
2025/10/31 16:04:01,31.600,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.204,2.69,,,,,,,,,,
2025/10/31 16:04:01,31.650,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.208,2.73,,,,,,,,,,
2025/10/31 16:04:01,31.700,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.203,2.68,,,,,,,,,,
2025/10/31 16:04:01,31.750,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.207,2.73,,,,,,,,,,
2025/10/31 16:04:01,31.800,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.205,2.70,,,,,,,,,,
2025/10/31 16:04:01,31.850,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.209,2.75,,,,,,,,,,
2025/10/31 16:04:01,31.900,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.204,2.68,,,,,,,,,,
2025/10/31 16:04:01,31.950,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.208,2.73,,,,,,,,,,
2025/10/31 16:04:02,32.000,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.205,2.70,,,,,,,,,,
2025/10/31 16:04:02,32.050,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.209,2.75,,,,,,,,,,
2025/10/31 16:04:02,32.100,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.204,2.68,,,,,,,,,,
2025/10/31 16:04:02,32.150,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.207,2.73,,,,,,,,,,
2025/10/31 16:04:02,32.200,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.205,2.70,,,,,,,,,,
2025/10/31 16:04:02,32.250,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.207,2.73,,,,,,,,,,
2025/10/31 16:04:02,32.300,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.203,2.67,,,,,,,,,,
2025/10/31 16:04:02,32.350,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.208,2.73,,,,,,,,,,
2025/10/31 16:04:02,32.400,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.203,2.67,,,,,,,,,,
2025/10/31 16:04:02,32.450,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.207,2.72,,,,,,,,,,
2025/10/31 16:04:02,32.500,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.204,2.68,,,,,,,,,,
2025/10/31 16:04:02,32.550,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.207,2.73,,,,,,,,,,
2025/10/31 16:04:02,32.600,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.204,2.68,,,,,,,,,,
2025/10/31 16:04:02,32.650,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.208,2.73,,,,,,,,,,
2025/10/31 16:04:02,32.700,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.203,2.68,,,,,,,,,,
2025/10/31 16:04:02,32.750,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.206,2.71,,,,,,,,,,
2025/10/31 16:04:02,32.800,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.204,2.69,,,,,,,,,,
2025/10/31 16:04:02,32.850,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.206,2.71,,,,,,,,,,
2025/10/31 16:04:02,32.900,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.204,2.69,,,,,,,,,,
2025/10/31 16:04:02,32.950,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.205,2.70,,,,,,,,,,
2025/10/31 16:04:03,33.000,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.205,2.70,,,,,,,,,,
2025/10/31 16:04:03,33.050,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.206,2.71,,,,,,,,,,
2025/10/31 16:04:03,33.100,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.205,2.70,,,,,,,,,,
2025/10/31 16:04:03,33.150,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.206,2.71,,,,,,,,,,
2025/10/31 16:04:03,33.200,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.203,2.67,,,,,,,,,,
2025/10/31 16:04:03,33.250,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.206,2.71,,,,,,,,,,
2025/10/31 16:04:03,33.300,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.204,2.68,,,,,,,,,,
2025/10/31 16:04:03,33.350,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.206,2.71,,,,,,,,,,
2025/10/31 16:04:03,33.400,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.204,2.68,,,,,,,,,,
2025/10/31 16:04:03,33.450,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.206,2.71,,,,,,,,,,
2025/10/31 16:04:03,33.500,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.203,2.68,,,,,,,,,,
2025/10/31 16:04:03,33.550,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.205,2.70,,,,,,,,,,
2025/10/31 16:04:03,33.600,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.203,2.67,,,,,,,,,,
2025/10/31 16:04:03,33.650,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.206,2.71,,,,,,,,,,
2025/10/31 16:04:03,33.700,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.205,2.70,,,,,,,,,,
2025/10/31 16:04:03,33.750,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.205,2.70,,,,,,,,,,
2025/10/31 16:04:03,33.800,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.205,2.70,,,,,,,,,,
2025/10/31 16:04:03,33.850,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.206,2.71,,,,,,,,,,
2025/10/31 16:04:03,33.900,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.205,2.70,,,,,,,,,,
2025/10/31 16:04:03,33.950,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.206,2.71,,,,,,,,,,
2025/10/31 16:04:04,34.000,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.203,2.67,,,,,,,,,,
2025/10/31 16:04:04,34.050,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.205,2.70,,,,,,,,,,
2025/10/31 16:04:04,34.100,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.205,2.70,,,,,,,,,,
2025/10/31 16:04:04,34.150,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.205,2.70,,,,,,,,,,
2025/10/31 16:04:04,34.200,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.205,2.70,,,,,,,,,,
2025/10/31 16:04:04,34.250,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.205,2.70,,,,,,,,,,
2025/10/31 16:04:04,34.300,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.205,2.70,,,,,,,,,,
2025/10/31 16:04:04,34.350,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.206,2.71,,,,,,,,,,
2025/10/31 16:04:04,34.400,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.205,2.70,,,,,,,,,,
2025/10/31 16:04:04,34.450,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.205,2.70,,,,,,,,,,
2025/10/31 16:04:04,34.500,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.206,2.71,,,,,,,,,,
2025/10/31 16:04:04,34.550,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.204,2.69,,,,,,,,,,
2025/10/31 16:04:04,34.600,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.205,2.70,,,,,,,,,,
2025/10/31 16:04:04,34.650,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.205,2.70,,,,,,,,,,
2025/10/31 16:04:04,34.700,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.204,2.69,,,,,,,,,,
2025/10/31 16:04:04,34.750,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.205,2.70,,,,,,,,,,
2025/10/31 16:04:04,34.800,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.206,2.71,,,,,,,,,,
2025/10/31 16:04:04,34.850,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.204,2.69,,,,,,,,,,
2025/10/31 16:04:04,34.900,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.205,2.70,,,,,,,,,,
2025/10/31 16:04:04,34.950,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.204,2.68,,,,,,,,,,
2025/10/31 16:04:05,35.000,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.206,2.71,,,,,,,,,,
2025/10/31 16:04:05,35.050,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.205,2.70,,,,,,,,,,
2025/10/31 16:04:05,35.100,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.205,2.70,,,,,,,,,,
2025/10/31 16:04:05,35.150,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.204,2.69,,,,,,,,,,
2025/10/31 16:04:05,35.200,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.205,2.70,,,,,,,,,,
2025/10/31 16:04:05,35.250,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.203,2.67,,,,,,,,,,
2025/10/31 16:04:05,35.300,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.206,2.71,,,,,,,,,,
2025/10/31 16:04:05,35.350,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.203,2.68,,,,,,,,,,
2025/10/31 16:04:05,35.400,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.205,2.70,,,,,,,,,,
2025/10/31 16:04:05,35.450,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.205,2.70,,,,,,,,,,
2025/10/31 16:04:05,35.500,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.205,2.70,,,,,,,,,,
2025/10/31 16:04:05,35.550,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.203,2.68,,,,,,,,,,
2025/10/31 16:04:05,35.600,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.205,2.70,,,,,,,,,,
2025/10/31 16:04:05,35.650,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.204,2.68,,,,,,,,,,
2025/10/31 16:04:05,35.700,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.206,2.71,,,,,,,,,,
2025/10/31 16:04:05,35.750,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.204,2.68,,,,,,,,,,
2025/10/31 16:04:05,35.800,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.206,2.71,,,,,,,,,,
2025/10/31 16:04:05,35.850,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.203,2.67,,,,,,,,,,
2025/10/31 16:04:05,35.900,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.206,2.71,,,,,,,,,,
2025/10/31 16:04:05,35.950,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.204,2.68,,,,,,,,,,
2025/10/31 16:04:06,36.000,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.205,2.70,,,,,,,,,,
2025/10/31 16:04:06,36.050,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.205,2.70,,,,,,,,,,
2025/10/31 16:04:06,36.100,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.207,2.72,,,,,,,,,,
2025/10/31 16:04:06,36.150,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.203,2.67,,,,,,,,,,
2025/10/31 16:04:06,36.200,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.206,2.71,,,,,,,,,,
2025/10/31 16:04:06,36.250,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.203,2.67,,,,,,,,,,
2025/10/31 16:04:06,36.300,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.203,2.67,,,,,,,,,,
2025/10/31 16:04:06,36.350,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.203,2.66,,,,,,,,,,
2025/10/31 16:04:06,36.400,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.205,2.70,,,,,,,,,,
2025/10/31 16:04:06,36.450,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.201,2.64,,,,,,,,,,
2025/10/31 16:04:06,36.500,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.205,2.70,,,,,,,,,,
2025/10/31 16:04:06,36.550,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.202,2.65,,,,,,,,,,
2025/10/31 16:04:06,36.600,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.206,2.71,,,,,,,,,,
2025/10/31 16:04:06,36.650,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.204,2.68,,,,,,,,,,
2025/10/31 16:04:06,36.700,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.205,2.70,,,,,,,,,,
2025/10/31 16:04:06,36.750,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.203,2.66,,,,,,,,,,
2025/10/31 16:04:06,36.800,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.206,2.71,,,,,,,,,,
2025/10/31 16:04:06,36.850,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.202,2.66,,,,,,,,,,
2025/10/31 16:04:06,36.900,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.205,2.70,,,,,,,,,,
2025/10/31 16:04:06,36.950,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.202,2.66,,,,,,,,,,
2025/10/31 16:04:07,37.000,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.207,2.72,,,,,,,,,,
2025/10/31 16:04:07,37.050,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.203,2.66,,,,,,,,,,
2025/10/31 16:04:07,37.100,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.205,2.70,,,,,,,,,,
2025/10/31 16:04:07,37.150,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.203,2.66,,,,,,,,,,
2025/10/31 16:04:07,37.200,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.205,2.70,,,,,,,,,,
2025/10/31 16:04:07,37.250,-6.869,0.000,0.000,-0.1640,0.000,0.000,0.203,2.68,,,,,,,,,,
